%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
84014.849,300.676,0.973,3.978,7.701,-0.118,-8.756,-4.459,-3.847,-6.577,2.596,-10.897,-12.066,-9.846,-8.931,-7.919,4.437,-2.867,-5.959,-2.403,0.104,-11.033,-10,-544.798,-289.718,14.557,-121.283,215.57
83994.709,300.673,0.973,3.937,7.543,-0.278,-8.756,-3.121,-4.061,-7.412,2.487,-11.001,-11.959,-9.525,-7.479,-8.752,4.12,-3.08,-6.272,-2.612,-0.622,-10.808,-10,-544.798,-289.718,14.557,-121.3,215.59
84006.793,300.674,0.973,3.916,7.464,-0.278,-8.864,-3.901,-2.992,-7.412,3.136,-10.586,-12.279,-10.702,-7.926,-8.023,3.803,-2.761,-6.168,-3.448,-0.311,-10.695,-10,-544.798,-289.718,14.557,-121.3,215.59
84006.793,300.676,0.973,3.937,7.543,-0.118,-8.864,-3.901,-3.313,-7.308,2.163,-11.209,-11.425,-11.023,-8.038,-8.648,4.12,-3.08,-5.75,-2.403,-0.829,-10.583,-10,-544.798,-289.718,14.557,-121.283,215.57
83998.737,300.673,0.973,3.937,7.543,-0.278,-8.972,-4.124,-3.313,-6.682,2.596,-11.001,-12.066,-10.381,-8.596,-8.648,4.015,-3.186,-5.436,-2.403,-0.104,-11.934,-10,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.676,0.973,3.895,7.385,-0.118,-8.972,-3.456,-4.168,-6.682,2.487,-10.69,-11.852,-10.381,-8.038,-9.586,3.698,-3.186,-6.168,-2.926,-0.518,-10.92,-10,-544.798,-289.718,14.557,-121.267,215.58
84030.961,300.678,0.974,3.957,7.622,-0.278,-9.08,-3.456,-2.992,-6.995,2.812,-10.482,-11.852,-10.381,-8.484,-8.961,3.486,-3.186,-6.063,-3.448,-0.207,-10.583,-10,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.676,0.973,3.854,7.227,-0.438,-9.08,-4.459,-2.886,-6.368,2.055,-11.209,-11.852,-10.702,-8.484,-8.752,4.12,-3.823,-5.75,-2.194,-1.14,-10.92,-10,-544.798,-289.718,14.557,-121.267,215.601
84010.821,300.673,0.973,3.811,7.069,-0.438,-8.648,-4.124,-3.955,-6.89,2.812,-11.209,-11.959,-10.167,-9.042,-8.856,4.015,-3.505,-5.645,-2.508,-0.207,-11.596,-10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.676,0.973,3.875,7.306,-0.278,-9.513,-3.79,-3.527,-6.995,2.055,-10.69,-11.532,-9.846,-8.484,-9.586,3.803,-2.867,-5.854,-2.926,-1.14,-10.132,-10,-544.798,-289.718,14.557,-121.3,215.58
84010.821,300.678,0.973,3.875,7.306,-0.278,-8.972,-3.679,-3.634,-7.308,2.379,-10.794,-11.639,-10.595,-9.042,-9.482,3.064,-3.505,-6.272,-3.135,-1.036,-10.47,-10,-544.798,-289.718,14.557,-121.283,215.58
84014.849,300.674,0.973,3.874,7.306,-0.278,-8.756,-4.236,-3.421,-7.308,1.406,-10.794,-12.172,-10.595,-8.819,-9.065,4.015,-3.611,-5.854,-2.09,-0.726,-10.695,-10,-544.798,-289.718,14.557,-121.283,215.58
84030.961,300.678,0.974,3.895,7.385,-0.118,-9.188,-3.679,-3.421,-6.89,3.136,-11.313,-11.745,-10.702,-8.484,-8.961,3.909,-2.655,-6.168,-2.508,-0.415,-11.934,-10,-544.798,-289.718,14.557,-121.283,215.59
84010.821,300.679,0.973,3.916,7.464,-0.118,-9.188,-3.233,-3.207,-7.204,2.487,-10.69,-11.959,-10.488,-8.149,-9.169,4.12,-3.08,-6.063,-2.612,-0.311,-10.358,-10,-544.798,-289.718,14.557,-121.3,215.59
84010.821,300.676,0.973,3.875,7.306,-0.278,-9.513,-3.567,-3.207,-7.621,2.704,-10.897,-11.425,-10.809,-8.596,-8.44,3.381,-2.761,-6.272,-2.821,-0.415,-10.583,-10,-544.798,-289.718,14.557,-121.218,215.59
84018.877,300.676,0.973,3.874,7.306,0.202,-8.756,-4.459,-3.527,-6.577,2.271,-11.001,-11.852,-10.381,-8.707,-8.024,4.12,-3.186,-5.436,-2.717,-0.104,-11.146,-10,-544.798,-289.718,14.557,-121.267,215.601
84010.821,300.679,0.973,3.916,7.464,-0.118,-8.972,-3.679,-3.848,-6.577,2.487,-11.416,-11.639,-10.06,-8.819,-8.545,4.12,-2.336,-5.959,-2.403,-0.518,-11.146,-10,-544.798,-289.718,14.557,-121.251,215.59
84018.877,300.679,0.973,3.895,7.385,0.202,-8.756,-3.233,-2.886,-7.099,2.271,-10.379,-11.959,-10.381,-8.261,-8.962,4.226,-2.867,-5.436,-2.717,-0.726,-10.695,-10,-544.798,-289.718,14.557,-121.3,215.601
84014.849,300.678,0.973,3.875,7.306,0.202,-9.729,-3.679,-3.1,-6.473,2.163,-10.69,-11.318,-10.702,-8.596,-8.649,3.698,-2.443,-5.645,-2.612,0.208,-10.808,-10,-544.798,-289.718,14.557,-121.283,215.58
84018.877,300.678,0.973,3.916,7.464,0.042,-9.08,-4.459,-3.527,-6.682,1.838,-10.482,-12.279,-10.488,-8.707,-8.441,4.12,-3.611,-5.541,-2.508,-0.726,-10.47,-10,-544.798,-289.718,14.557,-121.283,215.601
84018.877,300.676,0.973,3.937,7.543,0.202,-8.972,-3.567,-4.276,-6.89,2.379,-11.728,-11.532,-10.595,-8.149,-8.754,3.909,-2.761,-5.541,-1.881,-0.104,-11.596,-10,-544.798,-289.718,14.557,-121.251,215.59
84018.877,300.681,0.973,3.957,7.622,0.042,-8.54,-3.233,-2.993,-6.89,2.163,-10.275,-12.493,-10.274,-8.373,-8.754,4.12,-3.292,-5.854,-3.135,-0.311,-10.695,-10,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.676,0.973,3.875,7.306,0.042,-10.161,-3.901,-3.1,-6.264,2.812,-11.209,-11.425,-11.238,-8.484,-8.128,3.803,-2.549,-5.645,-2.403,-0.829,-10.695,-10,-544.798,-289.718,14.557,-121.3,215.601
84018.877,300.676,0.973,3.874,7.306,-0.118,-8.54,-4.459,-3.527,-7.204,2.487,-10.897,-11.959,-10.06,-9.042,-8.545,3.803,-3.929,-5.123,-2.508,-0.104,-11.033,-10,-544.798,-289.718,14.557,-121.283,215.58
84014.849,300.678,0.973,3.937,7.543,-0.118,-8.972,-3.121,-4.703,-6.995,2.379,-11.935,-12.172,-10.274,-8.707,-9.066,3.592,-2.867,-6.063,-2.299,-1.036,-11.146,-10,-544.798,-289.718,14.557,-121.267,215.59
84026.933,300.679,0.974,3.895,7.385,-0.118,-9.729,-3.679,-2.886,-7.517,1.947,-11.105,-12.6,-10.702,-8.819,-8.233,4.015,-2.974,-5.123,-2.926,-0.207,-10.47,-10,-544.798,-289.718,14.557,-121.234,215.611
84018.877,300.676,0.973,3.957,7.622,0.042,-9.08,-3.79,-3.207,-6.995,2.379,-10.69,-11.639,-11.238,-8.707,-8.858,3.381,-3.08,-5.854,-2.299,-0.622,-10.695,-10,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.679,0.974,3.916,7.464,0.042,-8.864,-4.236,-3.421,-6.786,2.487,-11,-11.532,-10.06,-9.489,-8.128,4.12,-2.974,-5.541,-2.821,0,-10.583,-10,-544.798,-289.718,14.557,-121.267,215.58
84018.877,300.674,0.973,3.957,7.622,-0.118,-9.08,-3.344,-4.062,-6.89,2.271,-11.311,-11.959,-11.13,-8.149,-8.858,4.015,-2.867,-5.541,-2.403,-0.829,-10.695,-10,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.673,0.973,3.874,7.306,-0.118,-9.188,-3.679,-3.1,-7.412,2.379,-11.415,-12.386,-10.488,-8.819,-8.233,3.803,-3.505,-5.332,-3.135,-0.415,-10.47,-10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.671,0.973,3.895,7.385,0.042,-8.756,-3.901,-3.527,-6.681,2.379,-11.103,-11.532,-11.023,-8.484,-8.441,3.803,-3.292,-5.541,-2.717,-0.518,-10.132,-10,-544.798,-289.718,14.557,-121.251,215.57
84022.905,300.678,0.974,3.937,7.543,0.202,-8.432,-3.679,-3.314,-6.89,2.487,-11.311,-12.386,-10.595,-9.154,-8.649,3.909,-3.08,-5.436,-2.612,-0.104,-11.258,-10,-544.798,-289.718,14.557,-121.267,215.57
84022.905,300.674,0.974,3.957,7.622,0.202,-8.972,-3.79,-3.955,-6.577,2.704,-11,-12.386,-10.381,-8.596,-9.483,3.803,-2.974,-5.854,-2.09,-0.104,-9.795,-10,-544.798,-289.718,14.557,-121.251,215.59
84026.933,300.679,0.974,4.018,7.859,-0.118,-8.756,-3.901,-2.886,-7.934,1.838,-10.688,-11.959,-11.023,-8.819,-8.545,3.592,-2.974,-5.436,-2.926,-0.311,-10.132,-10,-544.798,-289.718,14.557,-121.251,215.601
84026.933,300.676,0.974,3.937,7.543,-0.278,-8.107,-4.013,-3.634,-6.995,1.838,-10.896,-11.959,-10.809,-8.819,-8.545,3.909,-3.08,-5.645,-2.194,-1.036,-10.245,-10,-544.798,-289.718,14.557,-121.283,215.59
84014.849,300.673,0.973,3.957,7.622,-0.438,-8.432,-3.679,-3.741,-6.786,2.163,-11.726,-12.172,-10.916,-9.266,-8.754,4.015,-3.398,-5.854,-2.194,0,-11.258,-10,-544.798,-289.718,14.557,-121.283,215.57
84014.849,300.671,0.973,3.916,7.464,0.042,-9.188,-3.456,-3.634,-7.203,2.271,-11,-12.066,-10.916,-8.149,-9.066,3.909,-2.974,-5.332,-2.926,-0.104,-10.132,-10,-544.798,-289.718,14.557,-121.267,215.57
84022.905,300.674,0.974,3.916,7.464,-0.278,-8.864,-3.901,-3.1,-7.725,2.379,-10.896,-12.172,-10.916,-8.707,-8.337,3.381,-2.549,-5.645,-2.403,-0.207,-10.583,-10,-544.798,-289.718,14.557,-121.283,215.58
84022.905,300.676,0.974,3.937,7.543,-0.118,-7.783,-4.347,-3.527,-7.099,1.838,-11.311,-12.066,-10.702,-8.931,-8.754,4.86,-3.717,-5.645,-2.09,-0.726,-9.795,-10,-544.798,-289.718,14.557,-121.267,215.58
84026.933,300.674,0.974,3.978,7.701,0.042,-8.756,-3.567,-3.527,-7.203,2.704,-11.934,-11.532,-10.809,-8.596,-8.754,4.015,-2.867,-6.272,-2.194,0,-10.92,-10,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.671,0.974,3.957,7.622,0.042,-8.648,-3.679,-3.527,-7.621,2.055,-10.688,-12.493,-11.023,-8.707,-9.587,3.803,-3.08,-5.123,-2.403,-0.622,-10.358,-10,-544.798,-289.718,14.557,-121.267,215.59
84022.905,300.671,0.974,3.957,7.622,-0.118,-9.08,-3.79,-3.634,-7.203,2.271,-10.896,-11.532,-11.559,-8.707,-8.545,3.698,-2.761,-5.227,-1.985,-0.311,-10.245,-10,-544.798,-289.718,14.557,-121.267,215.58
84026.933,300.671,0.974,3.957,7.622,-0.118,-7.891,-4.347,-3.741,-7.203,1.947,-11.207,-12.066,-10.381,-9.266,-8.754,4.331,-3.823,-5.75,-2.299,0,-10.583,-10,-544.798,-289.718,14.557,-121.234,215.59
84018.877,300.674,0.973,3.937,7.543,-0.278,-8.215,-3.901,-3.741,-7.621,2.379,-11.415,-12.279,-10.809,-8.261,-9.17,4.015,-2.867,-6.063,-2.194,-0.104,-10.02,-10,-544.798,-289.718,14.557,-121.283,215.58
84014.849,300.669,0.973,3.957,7.622,0.042,-8.864,-3.679,-3.42,-7.308,2.055,-11.415,-12.493,-10.702,-8.484,-8.858,4.12,-3.08,-5.227,-2.717,-0.518,-10.245,-10,-544.798,-289.718,14.557,-121.283,215.59
84010.821,300.673,0.973,3.916,7.464,-0.278,-8.972,-4.124,-3.313,-6.995,2.704,-11,-11.639,-11.559,-8.484,-8.441,3.909,-3.292,-5.332,-1.776,-0.622,-10.245,-10,-544.798,-289.718,14.557,-121.251,215.57
84022.905,300.674,0.974,3.957,7.622,-0.118,-7.999,-5.016,-3.527,-7.099,2.596,-10.688,-11.745,-10.702,-9.601,-9.066,4.437,-3.08,-5.332,-1.881,0,-10.132,-10,-544.798,-289.718,14.557,-121.267,215.58
84018.877,300.678,0.973,3.937,7.543,-0.118,-8.432,-3.456,-3.847,-6.89,2.812,-11,-12.279,-10.809,-8.484,-9.17,3.909,-2.443,-5.227,-2.508,-0.829,-10.47,-10,-544.798,-289.718,14.557,-121.3,215.59
84014.849,300.673,0.973,3.895,7.385,0.042,-8.54,-3.79,-3.206,-7.621,2.271,-11.103,-12.386,-11.023,-8.596,-8.441,4.12,-2.974,-5.645,-3.239,-0.207,-9.907,-10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.674,0.973,3.957,7.622,-0.278,-8.432,-4.124,-3.313,-7.308,2.379,-11,-11.852,-11.666,-8.596,-8.337,4.543,-2.549,-5.645,-1.776,-0.829,-10.245,-10,-544.798,-289.718,14.557,-121.3,215.59
84010.821,300.669,0.973,3.854,7.227,-0.278,-8.107,-4.459,-3.634,-7.099,2.596,-11.415,-12.386,-10.381,-9.601,-8.545,4.331,-2.867,-5.541,-2.194,0.104,-10.245,-10,-544.798,-289.718,14.557,-121.267,215.601
84014.849,300.671,0.973,3.916,7.464,0.042,-8.648,-3.79,-4.489,-7.412,2.596,-11.207,-11.959,-10.916,-8.596,-9.17,4.648,-2.655,-5.332,-2.717,-0.518,-10.132,-10,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.678,0.973,3.916,7.464,-0.278,-9.08,-4.124,-3.741,-7.934,2.379,-11.311,-12.066,-10.702,-9.042,-8.024,3.486,-3.08,-5.332,-2.821,-0.726,-9.795,-10,-544.798,-289.718,14.557,-121.267,215.611
84022.905,300.673,0.974,3.957,7.622,0.042,-8.324,-4.347,-4.275,-7.308,2.271,-11.311,-12.172,-11.345,-9.266,-7.92,4.226,-2.761,-5.018,-1.985,-0.622,-10.02,-10,-544.798,-289.718,14.557,-121.267,215.611
84014.849,300.673,0.973,3.937,7.543,-0.278,-8.432,-4.013,-3.527,-7.203,3.136,-11.311,-12.493,-10.702,-9.377,-8.024,4.543,-2.655,-5.123,-2.403,-0.104,-10.92,-10,-544.798,-289.718,14.557,-121.316,215.58
84010.821,300.673,0.973,3.937,7.543,-0.118,-8.648,-3.901,-3.634,-7.308,2.487,-11.518,-12.172,-11.345,-8.596,-8.754,4.12,-3.08,-5.227,-2.299,-0.311,-10.132,-10,-544.798,-289.718,14.557,-121.283,215.57
84018.877,300.671,0.973,3.916,7.464,0.042,-8.54,-4.124,-3.741,-7.517,2.271,-11,-11.745,-11.559,-8.931,-7.816,3.275,-2.867,-5.018,-2.612,-0.104,-10.245,-10,-544.798,-289.718,14.557,-121.283,215.601
84010.821,300.676,0.973,3.875,7.306,0.042,-8.215,-4.013,-3.634,-7.099,1.622,-11.207,-12.066,-10.809,-9.042,-7.816,4.015,-3.398,-5.227,-2.09,-0.726,-10.583,-10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.676,0.973,3.937,7.543,0.202,-8.215,-4.347,-3.741,-7.621,2.812,-11.934,-12.279,-11.238,-9.154,-8.024,3.698,-2.761,-5.75,-2.09,-0.518,-10.358,-10,-544.798,-289.718,14.557,-121.283,215.58
84014.849,300.671,0.973,3.811,7.069,-0.118,-8.54,-3.679,-3.527,-7.725,2.055,-10.792,-12.813,-11.023,-8.931,-9.275,4.226,-3.08,-5.018,-1.567,-0.518,-9.682,-10,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.673,0.973,3.895,7.385,0.042,-9.513,-4.013,-3.634,-7.517,2.379,-10.688,-11.852,-10.916,-9.601,-8.128,4.12,-3.08,-5.018,-2.403,-0.207,-10.808,-10,-544.798,-289.718,14.557,-121.283,215.59
84010.821,300.674,0.973,3.916,7.464,-0.118,-8.324,-4.905,-3.741,-6.995,2.271,-11.207,-12.172,-10.702,-9.154,-8.441,4.437,-3.292,-5.018,-1.672,-0.311,-10.47,-10,-544.798,-289.718,14.557,-121.283,215.601
84006.793,300.676,0.973,3.916,7.464,0.042,-8.324,-3.901,-3.634,-7.099,2.487,-11.726,-11.852,-10.809,-8.931,-8.128,4.015,-2.23,-5.541,-2.403,-0.518,-10.358,-10,-544.798,-289.718,14.557,-121.267,215.58
83998.737,300.673,0.973,3.896,7.385,0.042,-8.215,-3.79,-3.954,-7.203,2.379,-11.207,-12.386,-10.274,-9.154,-8.754,4.226,-2.549,-5.018,-2.612,-0.415,-9.795,-10,-544.798,-289.718,14.557,-121.3,215.58
84006.793,300.673,0.973,3.854,7.227,-0.118,-8.54,-3.679,-3.313,-7.203,2.704,-11.415,-11.959,-11.987,-9.154,-8.024,3.698,-2.655,-5.123,-1.985,-0.622,-10.358,-10,-544.798,-289.718,14.557,-121.251,215.59
84014.849,300.674,0.973,3.853,7.227,0.202,-7.891,-5.128,-3.954,-6.995,2.379,-11.311,-12.493,-11.023,-9.601,-7.92,3.909,-2.655,-5.123,-2.612,-0.104,-11.146,-10,-544.798,-289.718,14.557,-121.3,215.58
84010.821,300.674,0.973,3.895,7.385,0.202,-8.324,-3.79,-4.275,-6.786,2.704,-11.726,-11.852,-10.702,-8.596,-8.649,4.12,-2.655,-6.063,-2.299,-0.415,-10.47,-10,-544.798,-289.718,14.557,-121.251,215.59
84010.821,300.674,0.973,3.854,7.227,0.042,-8.215,-3.79,-3.42,-8.039,2.379,-11.103,-12.279,-10.702,-8.819,-7.607,3.592,-3.08,-4.809,-3.239,0,-10.47,-10,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.676,0.973,3.916,7.464,0.202,-8.648,-4.459,-3.527,-6.995,2.271,-11.207,-12.172,-11.345,-8.484,-8.337,4.12,-2.974,-5.436,-1.985,-0.933,-10.92,-10,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.681,0.973,3.916,7.464,0.042,-8.54,-4.459,-3.847,-7.099,2.704,-11.518,-12.172,-10.702,-10.047,-8.024,4.331,-3.292,-5.75,-2.299,0.208,-11.146,-10,-544.798,-289.718,14.557,-121.251,215.601
84018.877,300.676,0.973,3.832,7.148,0.042,-8.864,-3.679,-3.741,-7.621,2.596,-11.103,-12.386,-10.809,-8.373,-8.233,4.331,-3.08,-5.645,-2.403,-0.104,-10.47,-10,-544.798,-289.718,14.557,-121.3,215.611
84010.821,300.674,0.973,3.875,7.306,-0.118,-9.188,-3.901,-3.313,-7.725,3.136,-11.518,-12.386,-10.809,-9.042,-7.711,3.698,-2.655,-5.332,-3.03,-0.311,-10.245,-10,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.676,0.973,3.875,7.306,-0.118,-8.324,-4.124,-3.313,-6.681,2.163,-11.207,-11.745,-11.238,-8.819,-7.816,4.543,-2.867,-5.227,-2.299,-0.518,-10.808,-10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.676,0.973,3.916,7.464,0.362,-8.432,-4.124,-3.527,-6.89,2.92,-11.103,-11.745,-10.381,-9.601,-7.92,4.226,-3.08,-5.854,-2.299,-0.518,-11.258,-10,-544.798,-289.718,14.557,-121.3,215.59
84018.877,300.678,0.973,7.97,30.916,-0.438,-6.594,6.586,0.963,-16.077,21.305,-22.622,-23.704,-22.261,-17.08,-21.884,23.136,13.088,-20.49,1.465,12.979,-23.304,-10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.681,0.973,7.97,30.916,-0.118,-6.162,5.582,1.499,-15.66,21.846,-22.726,-23.811,-21.619,-17.75,-21.988,23.453,12.45,-19.758,0.837,13.498,-23.417,-10,-544.798,-289.718,14.557,-121.267,215.58
84010.821,300.681,0.973,7.94,30.679,0.042,-5.945,6.363,0.535,-15.66,21.954,-22.622,-23.918,-22.047,-16.633,-22.092,23.031,13.088,-21.326,0.628,13.186,-23.53,-10,-544.798,-289.718,14.557,-121.251,215.601
84014.849,300.682,0.973,7.95,30.758,0.042,-6.702,6.921,1.177,-16.495,21.846,-22.933,-23.811,-21.405,-16.968,-20.633,22.608,13.301,-20.386,0.209,13.29,-23.304,-10,-544.798,-289.718,14.557,-121.267,215.601
84014.849,300.682,0.973,7.97,30.916,-0.118,-6.486,6.475,0.963,-15.764,21.305,-22.726,-23.277,-22.368,-16.968,-19.696,23.347,12.663,-21.013,0.628,12.667,-23.98,-10,-544.798,-289.718,14.557,-121.267,215.58
84018.877,300.679,0.973,7.949,30.758,-0.118,-6.594,6.028,0.749,-15.869,22.062,-23.244,-23.918,-21.94,-17.973,-19.591,23.77,13.301,-21.326,0.523,13.29,-25.443,-10,-544.798,-289.718,14.557,-121.251,215.58
84010.821,300.681,0.973,7.95,30.758,0.042,-6.486,6.921,0.856,-15.764,21.738,-22.622,-24.024,-21.94,-17.638,-20.425,23.347,13.408,-21.117,0.105,12.252,-24.543,-10,-544.798,-289.718,14.557,-121.283,215.601
84002.765,300.678,0.973,7.95,30.758,0.042,-7.134,6.475,0.428,-16.704,21.846,-22.933,-24.131,-21.94,-17.638,-18.862,23.136,14.153,-21.222,-0.104,12.979,-25.106,-10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.676,0.973,7.96,30.837,-0.278,-6.918,5.582,0.963,-15.764,20.872,-23.141,-24.238,-22.047,-17.861,-19.383,24.087,12.876,-21.117,-0.522,12.148,-25.443,-10,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.682,0.973,7.97,30.916,0.042,-7.459,6.921,0.535,-16.495,22.062,-23.867,-24.238,-22.154,-18.308,-19.383,24.193,14.153,-22.372,-1.045,12.667,-25.894,-10,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.681,0.973,7.99,31.074,0.202,-7.459,6.14,0.428,-16.391,21.954,-23.452,-24.879,-22.368,-17.527,-18.862,23.664,14.153,-21.64,-0.836,12.563,-25.106,-10,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.681,0.973,7.97,30.916,0.042,-8.324,6.475,0.749,-16.391,21.521,-22.829,-24.345,-22.475,-18.085,-17.82,23.453,12.45,-22.267,-0.313,12.667,-25.331,-10,-544.798,-289.718,14.557,-121.267,215.58
84022.905,300.684,0.973,7.98,30.995,0.202,-7.459,5.582,0.535,-16.808,21.629,-23.556,-24.345,-22.047,-17.861,-17.716,23.981,12.131,-22.267,-0.313,12.771,-25.669,-10,-544.798,-289.718,14.557,-121.283,215.58
84018.877,300.676,0.973,7.98,30.995,0.362,-6.81,6.363,0.321,-16.391,22.603,-23.244,-23.811,-21.619,-16.857,-18.132,23.559,12.344,-22.895,0,13.394,-25.556,-10,-544.798,-289.718,14.557,-121.3,215.57
84018.877,300.678,0.973,7.939,30.679,-0.118,-7.351,6.363,0.856,-16.704,21.954,-23.141,-24.345,-22.368,-16.857,-17.82,23.559,11.386,-22.058,-0.209,12.979,-24.768,-10,-544.798,-289.718,14.557,-121.267,215.601
84014.849,300.678,0.973,7.96,30.837,0.042,-7.783,6.475,0.535,-16.286,21.846,-23.037,-24.345,-22.154,-16.41,-17.924,22.608,12.876,-21.536,0.628,12.771,-25.218,-10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.682,0.973,7.929,30.6,0.042,-6.81,5.916,0.856,-16.599,22.062,-22.726,-24.345,-21.726,-17.192,-18.237,22.714,12.344,-21.117,0.523,13.187,-25.218,-10,-544.798,-289.718,14.557,-121.267,215.57
84018.877,300.679,0.973,7.96,30.837,0.202,-7.026,7.144,0.214,-16.182,21.954,-23.244,-23.811,-21.833,-15.964,-19.904,22.502,13.088,-21.326,0.837,13.083,-24.43,-10,-544.798,-289.718,14.557,-121.3,215.58
84022.905,300.686,0.973,7.98,30.995,0.202,-6.702,6.475,1.285,-16.704,21.738,-23.037,-24.452,-21.405,-16.41,-20.842,23.031,13.088,-21.326,-0.104,13.187,-24.543,-10,-544.798,-289.718,14.557,-121.3,215.59
84014.849,300.681,0.973,7.98,30.995,-0.118,-7.134,6.251,0.749,-15.973,21.629,-23.037,-23.384,-22.154,-17.527,-21.467,23.031,13.301,-20.595,1.151,12.875,-24.43,-10,-544.798,-289.718,14.557,-121.283,215.59
84014.849,300.684,0.973,7.95,30.758,0.202,-6.594,6.028,0.642,-16.077,22.278,-22.518,-23.704,-21.405,-17.192,-22.405,23.559,13.088,-20.281,1.047,13.913,-23.642,-10,-544.798,-289.718,14.557,-121.283,215.58
84014.849,300.678,0.973,7.97,30.916,-0.118,-6.378,6.698,0.214,-16.495,22.17,-22.726,-23.597,-21.726,-16.968,-23.03,23.77,13.621,-20.072,1.361,13.602,-23.642,-10,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.678,0.973,7.95,30.758,0.042,-6.27,6.251,1.071,-17.121,21.954,-23.141,-24.238,-22.368,-17.415,-21.571,23.136,13.94,-19.758,0.628,13.602,-23.192,-10,-544.798,-289.718,14.557,-121.283,215.58
84022.905,300.681,0.973,7.959,30.837,0.362,-5.405,6.028,0.963,-16.286,21.089,-23.244,-24.238,-22.796,-17.192,-21.676,23.77,13.621,-19.967,1.57,12.875,-22.967,-10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.679,0.973,7.99,31.074,0.522,-5.513,6.475,0.321,-16.286,22.17,-23.141,-24.772,-22.261,-18.196,-21.676,23.664,14.365,-18.817,2.093,14.536,-23.53,-10,-544.798,-289.718,14.557,-121.3,215.59
84018.877,300.681,0.973,7.949,30.758,0.042,-5.729,6.586,0.642,-16.599,22.278,-23.037,-24.452,-22.261,-17.192,-21.676,23.876,14.153,-19.027,1.989,14.121,-22.291,-10,-544.798,-289.718,14.557,-121.3,215.58
84006.793,300.681,0.973,7.97,30.916,-0.118,-5.945,6.028,0.321,-16.704,22.386,-22.622,-23.811,-22.475,-17.973,-20.738,23.136,14.259,-18.817,2.093,14.64,-22.404,-10,-544.798,-289.718,14.557,-121.267,215.57
84014.849,300.682,0.973,7.96,30.837,-0.118,-4.432,5.916,0.856,-16.286,21.738,-23.037,-24.131,-22.154,-17.861,-20.008,23.876,13.621,-18.504,1.989,14.017,-21.616,-10,-544.798,-289.718,14.557,-121.267,215.611
84010.821,300.676,0.973,7.96,30.837,-0.278,-4.973,6.14,0.642,-16.391,22.603,-23.66,-24.452,-22.154,-17.861,-20.008,23.453,15.43,-18.608,2.198,14.536,-22.741,-10,-544.798,-289.718,14.557,-121.234,215.59
84010.821,300.679,0.973,7.97,30.916,-0.118,-4.324,6.921,0.535,-15.973,22.278,-22.622,-24.345,-21.833,-16.633,-21.363,23.559,14.153,-18.713,1.884,14.536,-21.953,-10,-544.798,-289.718,14.557,-121.267,215.59
84026.933,300.681,0.974,7.98,30.995,-0.118,-5.837,6.251,1.071,-16.182,22.495,-23.037,-23.918,-22.689,-17.973,-20.008,23.559,13.833,-18.713,1.675,13.913,-21.953,-10,-544.798,-289.718,14.557,-121.234,215.59
84018.877,300.682,0.973,8,31.153,0.042,-4.648,5.693,0.642,-16.077,21.629,-23.348,-24.772,-22.475,-17.861,-19.904,24.087,13.301,-18.817,1.57,13.706,-22.967,-10,-544.798,-289.718,14.557,-121.283,215.57
